index,l1,l2,l3,l4,l5,l6
365,0.24553077,0.22525512,0.6425461,0.20713943,0.3989628,0.415209
366,0.21944529,0.21034166,0.638607,0.19984356,0.408432,0.45304805
367,0.25758058,0.23979351,0.6979017,0.19445749,0.44345182,0.5212158
368,0.24698073,0.23596601,0.6628338,0.20742966,0.459853,0.52699304
369,0.25841802,0.2346087,0.6376388,0.21825503,0.3949071,0.4116186
370,0.25241223,0.2350467,0.6645924,0.1960601,0.45040992,0.51087755
371,0.23712635,0.22658388,0.6252883,0.20548686,0.43716574,0.48022327
372,0.25412086,0.25667968,0.67450476,0.20830095,0.44102368,0.51981425
373,0.2528678,0.23778312,0.65289026,0.22022796,0.42355967,0.49558622
374,0.27181044,0.24916637,0.7350768,0.1754984,0.4343537,0.51438856
375,0.25254858,0.23470303,0.6275753,0.20595601,0.39370096,0.45359576
376,0.22680327,0.23044749,0.6303274,0.2043306,0.40815672,0.48338142
377,0.23502229,0.21683635,0.63002276,0.20971309,0.41389975,0.43831646
378,0.22117008,0.22072206,0.6415273,0.20086014,0.41500634,0.47496316
379,0.22442797,0.21145937,0.66265804,0.20118247,0.4020226,0.4461975
380,0.23882854,0.23494533,0.64494145,0.21349257,0.44165665,0.52164525
381,0.24661088,0.25452113,0.66259646,0.21313207,0.4509398,0.5301629
382,0.2472627,0.24027109,0.65405715,0.21294042,0.43570715,0.5175449
383,0.22238424,0.21473733,0.62682205,0.20085184,0.41864306,0.45667404
384,0.25478885,0.24014297,0.6535914,0.21930882,0.43202844,0.5172446
385,0.23268121,0.23656736,0.6391502,0.22215258,0.4194319,0.4827925
386,0.25729942,0.24512833,0.7004677,0.20997676,0.458161,0.5405536
387,0.26757702,0.25103799,0.7183783,0.17597774,0.43726298,0.5211048
388,0.22937627,0.21294242,0.6253478,0.2080219,0.3938324,0.4302273
389,0.23991013,0.25274324,0.65590155,0.2284657,0.42496467,0.49836153
390,0.25363973,0.23336416,0.62730217,0.21346915,0.39012444,0.43239197
391,0.26373982,0.24039224,0.7087159,0.18341988,0.4442689,0.52376586
392,0.21378872,0.2064959,0.6408881,0.19039199,0.405748,0.45794058
393,0.2293445,0.21339534,0.64684963,0.20362535,0.3922903,0.43074903
394,0.23022641,0.21896788,0.6258755,0.19272508,0.42018148,0.476349
395,0.26820445,0.26400912,0.6925603,0.19260742,0.441679,0.53256094
396,0.25355816,0.24002478,0.6680502,0.21162014,0.44698456,0.5326927
397,0.24456812,0.2219085,0.6427144,0.20604938,0.3975166,0.41603756
398,0.23020925,0.2329751,0.62892693,0.21960087,0.40774605,0.47142875
399,0.23056775,0.24273075,0.6368699,0.22705984,0.44700325,0.52118194
400,0.24792631,0.24936254,0.6604002,0.20757991,0.43272698,0.5023868
401,0.25350025,0.23602752,0.69487214,0.18746048,0.44872925,0.52289444
402,0.25480843,0.23434047,0.6499124,0.21523654,0.41633314,0.46375248
403,0.25719976,0.25098172,0.67909706,0.1925101,0.4410965,0.5128585
404,0.22959569,0.23697251,0.63658357,0.2154395,0.42208132,0.49544078
405,0.24970606,0.23891234,0.6717197,0.2114784,0.42713678,0.5011735
406,0.22416423,0.21350382,0.6647445,0.19846198,0.40072578,0.44651765
407,0.21923552,0.20987152,0.6400836,0.18944669,0.38976973,0.44189996
408,0.2628403,0.23940039,0.63787454,0.2180343,0.38199475,0.4147974
409,0.23849921,0.25077438,0.64721173,0.21967132,0.4344948,0.5168107
410,0.23686628,0.226989,0.63022864,0.20349544,0.42031997,0.47588766
411,0.23833789,0.23791024,0.650465,0.22165678,0.47310305,0.5571264
412,0.24561146,0.22592968,0.6381649,0.20150235,0.4103735,0.45450574
413,0.25031868,0.24250972,0.665862,0.20278606,0.44234478,0.5028283
414,0.22849724,0.22771855,0.6214473,0.21589568,0.42278373,0.48079416
415,0.22983217,0.22557037,0.642057,0.20234166,0.4272275,0.49330592
416,0.24520507,0.23901534,0.6461615,0.21893285,0.42641327,0.49717125
417,0.22498292,0.2141684,0.6525266,0.19429117,0.3968097,0.44556224
418,0.23288661,0.21841808,0.6287593,0.20739824,0.4153071,0.4420853
419,0.22243789,0.22195867,0.6388643,0.20157473,0.40575567,0.47195646
420,0.24050687,0.22269401,0.6406664,0.20894444,0.4083183,0.43137604
421,0.26009262,0.23236737,0.6347207,0.21192515,0.40594026,0.43279412
422,0.2325516,0.24966352,0.6474509,0.22773121,0.43359345,0.51178455
423,0.22923464,0.22315916,0.6186844,0.20338401,0.41788667,0.4807949
424,0.26477098,0.24342753,0.71033555,0.17177843,0.44177023,0.5166243
425,0.23227118,0.24098024,0.6368439,0.22126217,0.4162761,0.48940888
426,0.22206937,0.21251628,0.61586094,0.21097305,0.4164099,0.45390755
427,0.2571376,0.23945399,0.6431285,0.21685392,0.4082429,0.46464604
428,0.22132885,0.22384873,0.62995267,0.19779477,0.40686983,0.47836855
429,0.25851756,0.24489789,0.67492294,0.18945903,0.43081188,0.48884588
430,0.23100114,0.23903185,0.62293833,0.21681474,0.41735336,0.4948671
431,0.21523465,0.2075148,0.6346606,0.18962826,0.41432333,0.4657162
432,0.25236988,0.2369324,0.65407544,0.2226756,0.44272268,0.5219473
433,0.22946507,0.23743284,0.6471431,0.22269869,0.44013682,0.5204133
434,0.26045376,0.23348117,0.6379287,0.21292442,0.41040656,0.44053295
435,0.22707371,0.22594295,0.6601254,0.18283433,0.43050998,0.48589998
436,0.2592113,0.23696323,0.69911385,0.17805815,0.4470684,0.51648265
437,0.26021183,0.24312657,0.70919776,0.19815865,0.45552665,0.53578323
438,0.24664234,0.23827073,0.64038837,0.21815406,0.41823453,0.48345697
439,0.21701144,0.20793505,0.6477302,0.19297615,0.4008422,0.4477094
440,0.24567603,0.24962044,0.6580715,0.21193594,0.45133603,0.5284472
441,0.24394128,0.22935218,0.63566536,0.21282418,0.41209948,0.42959666
442,0.23076534,0.2285772,0.6204244,0.2127788,0.43666553,0.48349464
443,0.22893633,0.2342913,0.6190823,0.21890965,0.42564103,0.48768407
444,0.2571769,0.23990645,0.6513048,0.21934056,0.42048082,0.49783874
445,0.25174516,0.24151146,0.682687,0.20409217,0.43849564,0.51787907
446,0.23262289,0.24456444,0.646505,0.22826582,0.4342613,0.5085127
447,0.23693256,0.23937482,0.64727753,0.22165371,0.44536626,0.52473867
448,0.2267232,0.22796877,0.6223119,0.21924292,0.40794232,0.4682044
449,0.25022238,0.2383301,0.68370944,0.20289604,0.44541952,0.5234876
450,0.22291853,0.22596544,0.62101495,0.20112658,0.4089338,0.47992134
451,0.25428993,0.241029,0.6674204,0.21708223,0.42695093,0.5078285
452,0.24650812,0.23577155,0.6375764,0.21225706,0.4121699,0.47465965
453,0.26097846,0.24716023,0.69237083,0.18105225,0.43919423,0.5144567
454,0.22687449,0.23776165,0.6340442,0.21753769,0.44283414,0.51026255
455,0.21713488,0.2099003,0.6237996,0.19724269,0.42008603,0.46526128
456,0.24671374,0.23349048,0.659889,0.19852473,0.4698031,0.546902
457,0.24834754,0.2496886,0.6636755,0.22174706,0.42803356,0.5007957
458,0.24570423,0.23435044,0.6437654,0.21389903,0.4400099,0.5275825
459,0.24766098,0.24770197,0.66334075,0.19930203,0.43685624,0.5102501
460,0.23108056,0.21912615,0.66287255,0.19716352,0.39831227,0.44491294
461,0.21699151,0.21454206,0.622515,0.19424847,0.40631524,0.46481982
462,0.2626301,0.2403703,0.712569,0.17710486,0.43835783,0.5137706
463,0.21800065,0.21323463,0.62814915,0.19318286,0.41658658,0.4771573
464,0.2510005,0.2279855,0.6130043,0.2100533,0.38577947,0.4200692
465,0.25049493,0.24003612,0.68073153,0.20250285,0.4268061,0.49855947
466,0.24822977,0.23586181,0.6747404,0.19480458,0.46429646,0.54583526
467,0.25633293,0.2379345,0.6497321,0.21849264,0.4043813,0.45123848
468,0.25953236,0.23763672,0.6840745,0.18003729,0.44230914,0.5028165
469,0.24372335,0.24933504,0.64654845,0.21845928,0.43752933,0.51490676
470,0.21526797,0.20833318,0.6189115,0.18591805,0.41134134,0.46530274
471,0.22914457,0.23392235,0.6371478,0.21022537,0.4291817,0.50287384
472,0.23898998,0.2510639,0.6598999,0.22939846,0.41057575,0.4794854
473,0.22779536,0.23811245,0.6200475,0.22309965,0.44359416,0.51865584
474,0.23290643,0.23868906,0.64891684,0.22659628,0.42551345,0.4875557
475,0.26413074,0.24669668,0.719966,0.19003385,0.45171598,0.5368894
476,0.25266942,0.24085657,0.64985883,0.2193211,0.41778687,0.48917773
477,0.2297263,0.2356389,0.634879,0.2193074,0.41450453,0.4798286
478,0.25811517,0.23527636,0.64411974,0.21138607,0.42470255,0.48899627
479,0.22443594,0.22758101,0.6136668,0.2103424,0.41321358,0.47836995
480,0.24744089,0.23766007,0.6483443,0.21192674,0.47653478,0.56326324
481,0.2499215,0.23146722,0.6403866,0.20662946,0.42693827,0.49900186
482,0.23080356,0.24380976,0.6374129,0.21819592,0.43796557,0.5100975
483,0.25513607,0.23722069,0.65567535,0.21900785,0.42197263,0.48802903
484,0.23579234,0.23808065,0.6670369,0.22032124,0.45745224,0.53364754
485,0.2483356,0.23881558,0.6513884,0.2234484,0.45523876,0.5413972
486,0.2402806,0.24795672,0.65866387,0.22813438,0.41665497,0.48629782
487,0.25118524,0.23394145,0.6751473,0.18741742,0.4593394,0.53103125
488,0.24639398,0.22612551,0.6397739,0.20484537,0.403342,0.43366355
489,0.23443894,0.22206993,0.63072896,0.19588895,0.41736916,0.46946302
490,0.21057121,0.2057394,0.6233431,0.1861969,0.40520743,0.46008605
491,0.23184147,0.22724481,0.6251152,0.20745695,0.4346098,0.48719734
492,0.26282457,0.23456316,0.6292189,0.21730231,0.37285602,0.3956455
493,0.25366285,0.25723696,0.6697911,0.21183391,0.44607538,0.5235477
494,0.22514012,0.22230348,0.64617026,0.20370197,0.4143693,0.4698601
495,0.22252461,0.2197307,0.6298248,0.2007018,0.41641745,0.47563323
496,0.22014496,0.22061709,0.6183258,0.19958329,0.4216556,0.49135357
497,0.23203841,0.22877222,0.65579665,0.20706595,0.40651214,0.4584136
498,0.23143902,0.22533838,0.656482,0.20210639,0.40177768,0.45111623
499,0.23007008,0.23259817,0.6279457,0.2136437,0.41024762,0.4744026
500,0.22731163,0.23164248,0.6258939,0.20775539,0.40790072,0.47518587
501,0.22863024,0.22370702,0.6540227,0.19904852,0.4019127,0.45655704
502,0.22631271,0.22108236,0.65120196,0.19721079,0.39723325,0.4532917
503,0.25035328,0.23693225,0.6919316,0.19587216,0.43792033,0.511538
504,0.25331122,0.23683612,0.6995262,0.18823089,0.44219095,0.5145086
505,0.22991258,0.2267086,0.64018977,0.20661448,0.4156593,0.46783724
506,0.24907419,0.232571,0.64311445,0.18719673,0.42829716,0.54040825
507,0.29168993,0.26643232,0.6692626,0.20123729,0.4340551,0.5545061
508,0.25581616,0.24395019,0.6646035,0.21261716,0.43531823,0.56331885
509,0.2500996,0.23292355,0.65152085,0.19043832,0.41270047,0.5202453
510,0.24753162,0.23547336,0.63325465,0.19942456,0.42245063,0.51504135
511,0.2701031,0.2544368,0.6803868,0.2073875,0.42915112,0.5330046
512,0.28044957,0.25271064,0.65766615,0.2073714,0.44239545,0.5560064
513,0.26939183,0.24541067,0.66718066,0.20472097,0.43680322,0.5498167
514,0.24485311,0.2265261,0.59663105,0.20115902,0.4188357,0.5788282
515,0.26798233,0.25307623,0.6423356,0.21124499,0.45281556,0.6242211
516,0.24162775,0.22676969,0.5992365,0.19744849,0.41442585,0.5603235
517,0.27025992,0.2556005,0.67516893,0.20487723,0.4367715,0.58571386
518,0.24589589,0.23214118,0.644953,0.19600171,0.4157773,0.51589787
519,0.26659667,0.25234017,0.65736955,0.18216382,0.4130767,0.51079243
520,0.24552016,0.24862777,0.6714756,0.21193457,0.45347413,0.60476995
521,0.2757572,0.2544958,0.67972875,0.20436089,0.41705513,0.52483594
522,0.2865026,0.2636263,0.68497545,0.21760964,0.4415262,0.5785275
523,0.28454554,0.25878912,0.6477096,0.19897512,0.4383725,0.5731655
524,0.28068137,0.24960524,0.67423093,0.20267212,0.44617358,0.5470817
525,0.25826925,0.23657963,0.64828235,0.18850067,0.40886006,0.51638544
526,0.25581527,0.24272554,0.6774331,0.20816348,0.436293,0.5583642
527,0.25381666,0.23939669,0.6622198,0.20372865,0.42235523,0.52094984
528,0.2280282,0.2224622,0.58415365,0.19415227,0.42430305,0.5611119
529,0.2715102,0.25842986,0.6659199,0.21107414,0.46882188,0.6403024
530,0.2682711,0.24580616,0.67904353,0.20874162,0.4274721,0.5300126
531,0.23170625,0.2447044,0.6717758,0.22071537,0.4730578,0.60955584
532,0.26839262,0.24939772,0.6547681,0.20059362,0.43369746,0.5430472
533,0.2797214,0.25208315,0.6865972,0.19766144,0.4536817,0.5498692
534,0.24947663,0.2432658,0.62620974,0.2076321,0.45731145,0.6277422
535,0.2592361,0.2357929,0.63963604,0.19457313,0.4167646,0.5143385
536,0.28762186,0.2646006,0.6866091,0.20963801,0.4251515,0.53596705
537,0.23998313,0.23857881,0.67037934,0.1987476,0.44058812,0.57077366
538,0.23452756,0.2243942,0.5849066,0.20284468,0.4213183,0.59338033
539,0.23694018,0.24792959,0.67509586,0.2221061,0.4680266,0.6079901
540,0.25084233,0.24700649,0.6697103,0.20918226,0.44152385,0.5866519
541,0.27959695,0.2475653,0.6776998,0.19469082,0.45466247,0.539504
542,0.23966818,0.24796753,0.6681774,0.21796443,0.46488485,0.6134241
543,0.28685394,0.2626756,0.6869983,0.21645154,0.4326439,0.57083297
544,0.23587605,0.23042944,0.596763,0.20376256,0.42192012,0.5808925
545,0.2571423,0.23973317,0.63169426,0.19750637,0.42858508,0.5488447
546,0.2803069,0.24508387,0.66723466,0.20088577,0.43282098,0.5450319
547,0.22513717,0.21958062,0.5746984,0.20407651,0.4065385,0.5758966
548,0.24554157,0.23667863,0.6647914,0.20367506,0.41462076,0.53985167
549,0.24132988,0.23020536,0.6092154,0.18888806,0.43644094,0.5429938
550,0.26032442,0.23690188,0.64901733,0.1892176,0.42701298,0.5352833
551,0.2898742,0.2529089,0.66942334,0.19127265,0.44082618,0.53191257
552,0.26353872,0.24869734,0.649227,0.19973205,0.4481675,0.5357228
553,0.2727223,0.25535947,0.6665698,0.20564121,0.43653136,0.544073
554,0.27011448,0.24482208,0.6687543,0.20401579,0.44637877,0.5379748
555,0.23500913,0.24544333,0.6782507,0.21657765,0.46533805,0.59746313
556,0.22760502,0.21692938,0.5781195,0.20385909,0.42283833,0.57997227
557,0.24601921,0.2343744,0.6576701,0.19044872,0.42341784,0.5427662
558,0.24489541,0.2452369,0.662261,0.21333405,0.44757307,0.58087766
559,0.28535086,0.2643193,0.67776,0.2079016,0.43014622,0.53853106
560,0.24371462,0.23631553,0.6609223,0.19447537,0.41649103,0.5424763
561,0.26049116,0.25198308,0.6560343,0.19889458,0.44952738,0.54308856
562,0.29852012,0.26250935,0.6746308,0.21573317,0.41015616,0.53816783
563,0.23435792,0.22610985,0.6116587,0.19328809,0.45714587,0.56621635
564,0.28579867,0.26234648,0.67511714,0.19819883,0.44120353,0.54518795
565,0.26018226,0.2413971,0.626914,0.19006409,0.4294464,0.5118641
566,0.2308181,0.22908172,0.5903554,0.20229727,0.43419114,0.58358586
567,0.24259734,0.2451173,0.66989976,0.21412727,0.44429076,0.57774806
568,0.26830575,0.2549197,0.67526245,0.19928423,0.45298842,0.5400396
569,0.24199095,0.25006247,0.67328185,0.21743478,0.45350093,0.5911564
570,0.27601194,0.259882,0.66649747,0.2161564,0.45653105,0.61364675
571,0.27345824,0.25116575,0.64708304,0.20542006,0.4452566,0.5942048
572,0.2801105,0.25028235,0.6698737,0.20356046,0.42719838,0.5392267
573,0.24783234,0.22833857,0.6282793,0.1867612,0.43286958,0.53645575
574,0.24731916,0.23361841,0.6221594,0.19338784,0.43467817,0.553586
575,0.24008241,0.24274501,0.6746632,0.21242514,0.45282614,0.5879068
576,0.25565758,0.24574348,0.6639194,0.2132205,0.43752262,0.56995994
577,0.2248409,0.21760133,0.57722664,0.20641017,0.4273076,0.5896385
578,0.24371822,0.23866007,0.67125165,0.20593931,0.42769355,0.5610595
579,0.24490798,0.23253386,0.59943384,0.19050707,0.41991803,0.5245818
580,0.22478929,0.21721947,0.5619335,0.19907036,0.40326846,0.57399964
581,0.25782418,0.24320126,0.63011897,0.20456327,0.45196906,0.626551
582,0.29155198,0.25503588,0.6692977,0.20979543,0.41640764,0.53226656
583,0.25187832,0.24421278,0.62446374,0.20061466,0.44448507,0.56664115
584,0.27621183,0.24537303,0.6596501,0.20404306,0.42560333,0.54549325
585,0.24501583,0.23271237,0.6601154,0.19770698,0.40779936,0.516066
586,0.23987582,0.24335262,0.6744162,0.21720126,0.44760942,0.5724314
587,0.22945406,0.2209673,0.5892326,0.19680046,0.4301924,0.5820817
588,0.2744997,0.25313377,0.65341455,0.21271816,0.4444049,0.582211
589,0.2361947,0.22793376,0.5963595,0.1900253,0.42143726,0.55316055
590,0.26828337,0.24416465,0.65660393,0.20721313,0.4327466,0.55689514
591,0.2723333,0.2576318,0.6564018,0.211366,0.46774474,0.6466535
592,0.2836118,0.25100288,0.67031544,0.19603631,0.44145513,0.5322502
593,0.28706145,0.24948442,0.67709714,0.19811936,0.44065282,0.5407664
594,0.2762069,0.25267252,0.66310596,0.20564158,0.42655966,0.55705595
595,0.2904901,0.2545513,0.66170895,0.20812336,0.42270482,0.533239
596,0.24731404,0.23534241,0.6642713,0.20397316,0.41440412,0.5258305
597,0.2716033,0.2484675,0.63693714,0.20470448,0.43183905,0.570096
598,0.24758321,0.24020238,0.6064204,0.2043229,0.44542673,0.5910214
599,0.24486023,0.23415764,0.64329046,0.20016843,0.41959065,0.51370794
600,0.26597756,0.2526496,0.6743876,0.20173901,0.43037868,0.5270319
601,0.267137,0.25037652,0.6421889,0.21310589,0.4570144,0.5992259
602,0.26550674,0.23760597,0.6446403,0.19246481,0.4124761,0.51046103
603,0.24392247,0.24924201,0.67021286,0.21471232,0.45278752,0.601787
604,0.24812387,0.24829288,0.6669354,0.21499968,0.44370818,0.58100975
605,0.24966775,0.2449606,0.6731246,0.20965886,0.44712853,0.5733098
606,0.25157362,0.24485688,0.66764593,0.20973621,0.44165316,0.5696223
607,0.22163287,0.20626943,0.5969042,0.15020467,0.40055454,0.49960515
608,0.24890718,0.19112737,0.534135,0.22433229,0.38949665,0.45582634
609,0.23678623,0.22309603,0.5878511,0.14842734,0.4294642,0.57253414
610,0.22020938,0.18928476,0.57117087,0.15615867,0.43561038,0.54831624
611,0.22657472,0.21759398,0.5960827,0.15140942,0.43950376,0.5688241
612,0.20844556,0.18452334,0.55871964,0.15432096,0.4403053,0.5559298
613,0.21360981,0.19680792,0.5615223,0.15378469,0.42606914,0.5398927
614,0.23101589,0.19026707,0.54604197,0.15398255,0.39115134,0.44465706
615,0.20709926,0.18748808,0.5655722,0.16788985,0.45786715,0.57726306
616,0.22582656,0.21391909,0.61436605,0.1450581,0.40449518,0.505206
617,0.23856518,0.19028279,0.52445126,0.1648778,0.36120862,0.41165727
618,0.22276375,0.19120297,0.57430965,0.1561588,0.44187713,0.54228103
619,0.23614758,0.18931901,0.5139329,0.16438878,0.36574298,0.41376233
620,0.23458736,0.22416994,0.62347174,0.1504325,0.4279673,0.5418799
621,0.21010074,0.20134908,0.56524223,0.15501583,0.44712052,0.5765952
622,0.20999572,0.19720165,0.5534871,0.15292369,0.42982504,0.5502537
623,0.23126978,0.21762468,0.5678445,0.14450476,0.4324598,0.58859867
624,0.22411872,0.18721688,0.5038701,0.16200468,0.37334412,0.42192376
625,0.21381609,0.1878472,0.567661,0.16942906,0.44239992,0.5295634
626,0.23573834,0.20739985,0.6090118,0.18301116,0.45978862,0.54572976
627,0.21908018,0.20171098,0.57898784,0.15797135,0.4026459,0.49412513
628,0.24865918,0.1853782,0.50448465,0.21737894,0.35475928,0.41565073
629,0.20947765,0.18706392,0.5539339,0.148989,0.4309433,0.54290324
630,0.21927488,0.20962523,0.5736457,0.15051597,0.45195585,0.5964525
631,0.2550343,0.18002632,0.4942105,0.28149736,0.35992306,0.43388647
632,0.21622647,0.20605789,0.5883527,0.15623361,0.43299907,0.55635494
633,0.22525053,0.18982066,0.56127614,0.15821333,0.41833505,0.4849889
634,0.21899062,0.20180455,0.5713752,0.1543737,0.4124385,0.52878463
635,0.24044718,0.1884595,0.51407766,0.18630779,0.3579538,0.41186297
636,0.22049198,0.19794974,0.5969765,0.17417619,0.46384698,0.5652888
637,0.23820405,0.2273585,0.6085962,0.15118146,0.4230455,0.55026877
638,0.22972402,0.19563155,0.5822411,0.1739418,0.4360646,0.5139502
639,0.21222536,0.18182892,0.55110174,0.14901176,0.42595387,0.530503
640,0.24092466,0.19171175,0.5402625,0.1877103,0.38152432,0.4377224
641,0.2565859,0.1920658,0.53974843,0.25551668,0.39758727,0.4806751
642,0.21286532,0.19652247,0.57454133,0.17178869,0.44272345,0.55678976
643,0.23470315,0.18860182,0.5267669,0.14962399,0.36052662,0.40721387
644,0.20620498,0.17961924,0.5488949,0.156728,0.43926048,0.536447
645,0.22263691,0.21355827,0.6080748,0.15153365,0.4309258,0.5516401
646,0.23188852,0.18729256,0.5181773,0.15447043,0.36807454,0.41880888
647,0.2132625,0.16574554,0.48286867,0.23658252,0.30459377,0.37273872
648,0.25772387,0.21718445,0.6231278,0.21603589,0.3711853,0.37823373
649,0.23716274,0.23184624,0.62537307,0.21357898,0.442666,0.523949
650,0.20082092,0.15133804,0.4413824,0.33061147,0.27324152,0.34518597
651,0.22602443,0.19963712,0.5506272,0.1886202,0.31600946,0.3466723
652,0.22571933,0.21770519,0.5954662,0.20906697,0.38265848,0.42751643
653,0.25475094,0.22992805,0.62261707,0.19354445,0.42566228,0.5145089
654,0.24624747,0.22541033,0.6483759,0.21396768,0.41597497,0.4467454
655,0.23420036,0.21677567,0.5777332,0.22847548,0.3728044,0.39607853
656,0.22935602,0.21146327,0.5950724,0.20206764,0.37154454,0.40346456
657,0.25596392,0.23465478,0.62561584,0.20100188,0.43312395,0.52792317
658,0.19198847,0.1380317,0.4282195,0.3255273,0.27422035,0.336563
659,0.20291226,0.16930385,0.49195376,0.18452692,0.2829035,0.31808245
660,0.2399654,0.2249952,0.6390461,0.20998773,0.42369935,0.4530723
661,0.22900748,0.18157929,0.5155773,0.23351958,0.31028378,0.36347288
662,0.20183387,0.1511929,0.4493947,0.27825588,0.2743165,0.34967637
663,0.24417971,0.23490232,0.6145398,0.2035833,0.43072823,0.5170697
664,0.25585103,0.22702533,0.60430217,0.19531831,0.3947209,0.45901656
665,0.22393548,0.19441698,0.5514035,0.18274496,0.30732787,0.3398599
