Region label,Raw Surface label,Region name,Hemi,Centroid R,Centroid A,Centroid S,DK Region Name,DK Overlap Ratio,AAL Region Name,AAL Overlap Ratio,HarvardOxford Region Name,HarvardOxford Overlap Ratio,MICCAI Region Name,MICCAI Overlap Ratio,BN Region Name,BN Overlap Ratio,Glasser Region Name,Glasser Overlap Ratio,Schaefer200 Region Name,Schaefer200 Overlap Ratio,Schaefer400 Region Name,Schaefer400 Overlap Ratio,Yeo7 Region Name,Yeo7 Overlap Ratio,Yeo17 Region Name,Yeo17 Overlap Ratio,lobe,info
270,13179160,lh__fusiform__33,Left,-28,1,-40,lh_fusiform,1,Fusiform_L,0.679012346,"Temporal Fusiform Cortex, anterior division_Left",0.512345679,Left_Ent,0.438271605,L_A20rv,0.734567901,L_PeEc_ROI,0.537037037,7Networks_LH_Limbic_TempPole_1,0.944444444,7Networks_LH_Limbic_TempPole_2,0.524691358,Left Limbic,0.981481481,Left Limbic A,0.981481481,Temporal,
271,7655735,lh__fusiform__34,Left,-30,-49,-8,lh_fusiform,1,Fusiform_L,0.644171779,Temporal Occipital Fusiform Cortex_Left,0.742331288,Left_FuG,0.374233129,L_A37mv,0.417177914,L_VMV2_ROI,0.134969325,7Networks_LH_Vis_1,0.938650307,7Networks_LH_Vis_4,0.926380368,Left Visual,0.944785276,Left Visual Peripheral (Visual B),0.687116564,Temporal,
272,9746198,lh__fusiform__35,Left,-40,-75,-15,lh_fusiform,1,Occipital_Inf_L,0.520512821,"Lateral Occipital Cortex, inferior division_Left",0.530769231,Left_OFuG,0.505128205,L_A37mv,0.717948718,L_FFC_ROI,0.617948718,7Networks_LH_Vis_2,0.592307692,7Networks_LH_Vis_6,0.746153846,Left Visual,0.992307692,Left Visual Central (Visual A),0.992307692,Temporal,
273,276320,lh__fusiform__36,Left,-38,-62,-17,lh_fusiform,1,Fusiform_L,0.97826087,Temporal Occipital Fusiform Cortex_Left,0.888888889,Left_FuG,0.618357488,L_A37mv,0.664251208,L_VVC_ROI,0.557971014,7Networks_LH_DorsAttn_Post_1,0.495169082,7Networks_LH_Vis_3,0.95410628,Left Visual,0.956521739,Left Visual Central (Visual A),0.949275362,Temporal,
274,10118000,lh__fusiform__37,Left,-24,-77,-10,lh_fusiform,1,Fusiform_L,0.59947644,Occipital Fusiform Gyrus_Left,0.994764398,Left_OFuG,0.761780105,L_A37mv,0.683246073,L_V4_ROI,1.0,7Networks_LH_Vis_2,0.882198953,7Networks_LH_Vis_5,0.876963351,Left Visual,0.882198953,Left Visual Central (Visual A),0.882198953,unspecified,"Temporal     0.683
Occipital    0.285
Name: 274, dtype: float64"
275,13242282,lh__fusiform__38,Left,-32,-35,-18,lh_fusiform,1,Fusiform_L,0.756637168,"Temporal Fusiform Cortex, posterior division_Left",0.871681416,Left_FuG,0.646017699,L_A20rv,0.725663717,L_VVC_ROI,0.057522124,7Networks_LH_Default_PHC_1,0.889380531,7Networks_LH_Vis_2,0.889380531,Left Visual,0.907079646,Left Default C,0.92920354,Temporal,
276,11708232,lh__fusiform__39,Left,-43,-58,-11,lh_fusiform,1,Temporal_Inf_L,0.384976526,"Inferior Temporal Gyrus, temporooccipital part_Left",0.591549296,Left_ITG,0.525821596,L_A37lv,0.948356808,L_PH_ROI,0.892018779,7Networks_LH_DorsAttn_Post_1,0.727699531,7Networks_LH_DorsAttn_Post_2,0.938967136,Left Dorsal Attention,0.943661972,Left Dorsal Attention A,0.943661972,Temporal,
277,6451479,lh__fusiform__40,Left,-29,-59,-8,lh_fusiform,1,Fusiform_L,0.79245283,Temporal Occipital Fusiform Cortex_Left,0.933962264,Left_FuG,0.377358491,L_A37mv,0.811320755,L_VMV3_ROI,0.886792453,7Networks_LH_Vis_1,0.943396226,7Networks_LH_Vis_4,0.943396226,Left Visual,0.943396226,Left Visual Central (Visual A),0.933962264,Temporal,
278,3121200,lh__fusiform__41,Left,-41,-29,-18,lh_fusiform,1,Temporal_Inf_L,0.877777778,"Temporal Fusiform Cortex, posterior division_Left",0.755555556,Left_FuG,0.333333333,L_A37lv,0.566666667,L_TF_ROI,1.0,7Networks_LH_Limbic_TempPole_2,0.755555556,7Networks_LH_Limbic_TempPole_5,0.755555556,Left Limbic,0.755555556,Left Limbic A,0.755555556,Temporal,
279,9406051,lh__fusiform__42,Left,-40,-15,-25,lh_fusiform,1,Temporal_Inf_L,0.538922156,"Temporal Fusiform Cortex, posterior division_Left",0.634730539,Left_FuG,0.502994012,L_A20rv,0.850299401,L_TF_ROI,0.97005988,7Networks_LH_Limbic_TempPole_2,0.814371257,7Networks_LH_Limbic_TempPole_5,0.790419162,Left Limbic,0.820359281,Left Limbic A,0.820359281,Temporal,
280,14487885,lh__fusiform__43,Left,-31,-39,-15,lh_fusiform,1,Fusiform_L,0.674107143,"Temporal Fusiform Cortex, posterior division_Left",0.825892857,Left_FuG,0.709821429,L_A20rv,0.683035714,L_VVC_ROI,0.0,7Networks_LH_Default_PHC_1,0.90625,7Networks_LH_Vis_2,0.901785714,Left Visual,0.919642857,Left Default C,0.910714286,Temporal,
281,709397,lh__fusiform__44,Left,-41,-47,-19,lh_fusiform,1,Fusiform_L,0.569852941,Temporal Occipital Fusiform Cortex_Left,0.761029412,Left_FuG,0.8125,L_A37lv,0.981617647,L_FFC_ROI,0.830882353,7Networks_LH_DorsAttn_Post_1,0.992647059,7Networks_LH_DorsAttn_Post_1,0.830882353,Left Dorsal Attention,0.6875,Left Dorsal Attention A,0.915441176,Temporal,
282,6530617,lh__fusiform__45,Left,-30,-59,-15,lh_fusiform,1,Fusiform_L,0.875,Temporal Occipital Fusiform Cortex_Left,0.985849057,Left_FuG,0.683962264,L_A37mv,0.903301887,L_VVC_ROI,0.771226415,7Networks_LH_Vis_2,0.714622642,7Networks_LH_Vis_3,0.726415094,Left Visual,0.997641509,Left Visual Central (Visual A),0.997641509,Temporal,
283,4497159,lh__fusiform__46,Left,-40,-25,-24,lh_fusiform,1,Temporal_Inf_L,0.689473684,"Temporal Fusiform Cortex, posterior division_Left",1.0,Left_FuG,0.784210526,L_A37lv,0.505263158,L_TF_ROI,1.0,7Networks_LH_Limbic_TempPole_2,0.815789474,7Networks_LH_Limbic_TempPole_5,0.836842105,Left Limbic,0.889473684,Left Limbic A,0.842105263,Temporal,
284,3590088,lh__fusiform__47,Left,-35,-76,-17,lh_fusiform,1,Fusiform_L,0.894736842,Occipital Fusiform Gyrus_Left,0.952631579,Left_OFuG,0.994736842,L_A37mv,1.0,L_PIT_ROI,0.421052632,7Networks_LH_Vis_2,1.0,7Networks_LH_Vis_6,0.763157895,Left Visual,1.0,Left Visual Central (Visual A),1.0,Temporal,
285,8130233,lh__fusiform__48,Left,-41,-36,-20,lh_fusiform,1,Temporal_Inf_L,0.614285714,"Temporal Fusiform Cortex, posterior division_Left",0.971428571,Left_FuG,0.571428571,L_A37lv,0.95,L_TF_ROI,1.0,7Networks_LH_DorsAttn_Post_1,0.671428571,7Networks_LH_DorsAttn_Post_1,0.7,Left Dorsal Attention,0.7,Left Limbic A,0.692857143,Temporal,
286,8404235,lh__fusiform__49,Left,-41,-33,-18,lh_fusiform,1,Temporal_Inf_L,0.795918367,"Temporal Fusiform Cortex, posterior division_Left",0.755102041,Left_FuG,0.316326531,L_A37lv,0.928571429,L_TF_ROI,1.0,7Networks_LH_Limbic_TempPole_2,0.887755102,7Networks_LH_Limbic_TempPole_5,0.755102041,Left Limbic,0.87755102,Left Limbic A,0.887755102,Temporal,
287,11215487,lh__fusiform__50,Left,-43,-63,-11,lh_fusiform,1,Occipital_Inf_L,0.685840708,"Lateral Occipital Cortex, inferior division_Left",0.261061947,Left_ITG,0.433628319,L_A37lv,0.933628319,L_PH_ROI,1.0,7Networks_LH_Vis_3,0.853982301,7Networks_LH_Vis_8,0.557522124,Left Dorsal Attention,0.774336283,Left Dorsal Attention A,0.876106195,Temporal,
288,12048769,lh__fusiform__51,Left,-25,-43,-16,lh_fusiform,1,Fusiform_L,0.980295567,"Temporal Fusiform Cortex, posterior division_Left",0.596059113,Left_FuG,0.960591133,L_A20rv,0.541871921,L_VVC_ROI,0.458128079,7Networks_LH_Vis_1,0.472906404,7Networks_LH_Vis_1,0.748768473,Left Visual,0.995073892,Left Dorsal Attention A,0.743842365,Temporal,
289,14198073,lh__fusiform__52,Left,-27,-69,-8,lh_fusiform,1,Fusiform_L,0.701986755,Occipital Fusiform Gyrus_Left,1.0,Left_OFuG,0.754966887,L_A37mv,0.913907285,L_VMV3_ROI,0.708609272,7Networks_LH_Vis_2,0.947019868,7Networks_LH_Vis_5,0.986754967,Left Visual,1.0,Left Visual Central (Visual A),1.0,Temporal,
290,16204655,lh__fusiform__53,Left,-33,-8,-41,lh_fusiform,1,Fusiform_L,0.575342466,"Temporal Fusiform Cortex, anterior division_Left",0.693150685,Left_FuG,0.635616438,L_A20rv,0.997260274,L_TF_ROI,0.646575342,7Networks_LH_Limbic_TempPole_1,0.983561644,7Networks_LH_Limbic_TempPole_1,0.975342466,Left Limbic,0.991780822,Left Limbic A,0.991780822,Temporal,
291,12060263,lh__fusiform__54,Left,-25,4,-43,lh_fusiform,1,Fusiform_L,0.735426009,Temporal Pole_Left,0.869955157,Left_TMP,0.68161435,L_A20rv,0.717488789,L_TGv_ROI,0.98206278,7Networks_LH_Limbic_TempPole_1,0.753363229,7Networks_LH_Limbic_TempPole_2,1.0,Left Limbic,1.0,Left Limbic A,1.0,Temporal,
292,13238930,lh__fusiform__55,Left,-29,-70,-14,lh_fusiform,1,Fusiform_L,0.956112853,Occipital Fusiform Gyrus_Left,1.0,Left_OFuG,0.771159875,L_A37mv,0.990595611,L_V8_ROI,0.952978056,7Networks_LH_Vis_2,0.996865204,7Networks_LH_Vis_5,0.670846395,Left Visual,0.996865204,Left Visual Central (Visual A),0.996865204,Temporal,
293,9359028,lh__fusiform__56,Left,-38,-36,-25,lh_fusiform,1,Fusiform_L,0.770114943,"Temporal Fusiform Cortex, posterior division_Left",1.0,Left_FuG,1.0,L_A37lv,0.971264368,L_TF_ROI,1.0,7Networks_LH_DorsAttn_Post_1,0.988505747,7Networks_LH_Vis_1,0.948275862,Left Visual,0.591954023,Left Dorsal Attention A,0.75862069,Temporal,
294,16648418,lh__fusiform__57,Left,-35,-17,-31,lh_fusiform,1,Fusiform_L,0.915422886,"Temporal Fusiform Cortex, posterior division_Left",0.626865672,Left_FuG,0.756218905,L_A20rv,0.781094527,L_PeEc_ROI,0.756218905,7Networks_LH_Limbic_TempPole_2,0.955223881,7Networks_LH_Limbic_TempPole_5,0.756218905,Left Limbic,1.0,Left Limbic A,1.0,Temporal,
295,16059163,lh__fusiform__58,Left,-34,-53,-17,lh_fusiform,1,Fusiform_L,0.983009709,Temporal Occipital Fusiform Cortex_Left,1.0,Left_FuG,0.774271845,L_A37mv,0.810679612,L_VVC_ROI,0.830097087,7Networks_LH_DorsAttn_Post_1,0.762135922,7Networks_LH_Vis_3,0.832524272,Left Visual,0.987864078,Left Visual Central (Visual A),0.987864078,Temporal,
296,7972847,lh__fusiform__59,Left,-26,-56,-11,lh_fusiform,1,Fusiform_L,0.640394089,Temporal Occipital Fusiform Cortex_Left,0.980295567,Left_FuG,0.600985222,L_A37mv,0.783251232,L_VMV3_ROI,0.857142857,7Networks_LH_Vis_1,0.995073892,7Networks_LH_Vis_4,0.995073892,Left Visual,1.0,Left Visual Central (Visual A),1.0,Temporal,
297,10969866,lh__fusiform__60,Left,-31,-42,-11,lh_fusiform,1,Fusiform_L,0.529069767,"Temporal Fusiform Cortex, posterior division_Left",0.563953488,Left_FuG,0.51744186,L_A20rv,0.872093023,L_VVC_ROI,0.0,7Networks_LH_Default_PHC_1,0.924418605,7Networks_LH_Vis_2,0.930232558,Left Visual,0.953488372,Left Default C,0.848837209,Temporal,
298,10664887,lh__fusiform__61,Left,-41,-66,-17,lh_fusiform,1,Fusiform_L,0.817010309,Occipital Fusiform Gyrus_Left,0.649484536,Left_OFuG,0.461340206,L_A37mv,0.49742268,L_FFC_ROI,0.667525773,7Networks_LH_Vis_3,0.432989691,7Networks_LH_Vis_3,0.744845361,Left Visual,0.917525773,Left Visual Central (Visual A),0.62628866,Temporal,
299,4807447,lh__fusiform__62,Left,-27,-63,-11,lh_fusiform,1,Fusiform_L,0.497409326,Occipital Fusiform Gyrus_Left,0.481865285,Left_OFuG,0.295336788,L_A37mv,0.896373057,L_VMV3_ROI,1.0,7Networks_LH_Vis_2,0.533678756,7Networks_LH_Vis_5,0.632124352,Left Visual,1.0,Left Visual Central (Visual A),1.0,Temporal,
300,2704567,lh__fusiform__63,Left,-30,-2,-38,lh_fusiform,1,Fusiform_L,0.78680203,"Temporal Fusiform Cortex, anterior division_Left",0.913705584,Left_ITG,0.258883249,L_A20rv,0.720812183,L_PeEc_ROI,1.0,7Networks_LH_Limbic_TempPole_1,0.903553299,7Networks_LH_Limbic_TempPole_3,0.441624365,Left Limbic,0.903553299,Left Limbic A,0.903553299,Temporal,
301,11579613,lh__fusiform__64,Left,-25,-49,-12,lh_fusiform,1,Fusiform_L,0.816608997,Temporal Occipital Fusiform Cortex_Left,0.878892734,Left_FuG,0.69550173,L_A37mv,0.570934256,L_VVC_ROI,0.287197232,7Networks_LH_Vis_1,0.996539792,7Networks_LH_Vis_4,0.626297578,Left Visual,1.0,Left Visual Central (Visual A),0.581314879,Temporal,
302,7144424,lh__fusiform__65,Left,-39,-33,-23,lh_fusiform,1,Fusiform_L,0.622093023,"Temporal Fusiform Cortex, posterior division_Left",1.0,Left_FuG,0.808139535,L_A37lv,0.947674419,L_TF_ROI,1.0,7Networks_LH_Limbic_TempPole_2,0.511627907,7Networks_LH_Limbic_TempPole_5,0.610465116,Left Limbic,0.953488372,Left Limbic A,0.953488372,Temporal,
303,8318488,lh__fusiform__66,Left,-30,-7,-38,lh_fusiform,1,Fusiform_L,0.938697318,"Temporal Fusiform Cortex, anterior division_Left",0.823754789,Left_FuG,0.777777778,L_A20rv,0.816091954,L_PeEc_ROI,1.0,7Networks_LH_Limbic_TempPole_1,0.927203065,7Networks_LH_Limbic_TempPole_1,0.54789272,Left Limbic,0.927203065,Left Limbic A,0.927203065,Temporal,
304,3752608,lh__fusiform__67,Left,-27,-48,-17,lh_fusiform,1,Fusiform_L,0.944680851,Temporal Occipital Fusiform Cortex_Left,0.957446809,Left_FuG,0.829787234,L_A37mv,0.961702128,L_VVC_ROI,1.0,7Networks_LH_DorsAttn_Post_1,0.646808511,7Networks_LH_Vis_1,0.982978723,Left Visual,1.0,Left Visual Central (Visual A),0.825531915,Temporal,
305,8738853,lh__fusiform__68,Left,-37,-71,-17,lh_fusiform,1,Fusiform_L,0.897832817,Occipital Fusiform Gyrus_Left,0.941176471,Left_OFuG,0.832817337,L_A37mv,0.866873065,L_V8_ROI,0.647058824,7Networks_LH_Vis_2,0.820433437,7Networks_LH_Vis_3,0.888544892,Left Visual,0.944272446,Left Visual Central (Visual A),0.944272446,Temporal,
306,3957839,lh__fusiform__69,Left,-37,-21,-27,lh_fusiform,1,Fusiform_L,0.753488372,"Temporal Fusiform Cortex, posterior division_Left",0.976744186,Left_FuG,0.855813953,L_A20rv,0.665116279,L_TF_ROI,0.827906977,7Networks_LH_Limbic_TempPole_2,0.874418605,7Networks_LH_Limbic_TempPole_5,0.83255814,Left Limbic,0.990697674,Left Limbic A,0.972093023,Temporal,
307,11345879,lh__fusiform__70,Left,-35,-10,-37,lh_fusiform,1,Temporal_Inf_L,0.487394958,"Temporal Fusiform Cortex, posterior division_Left",0.535014006,Left_FuG,0.719887955,L_A20rv,0.991596639,L_TF_ROI,0.854341737,7Networks_LH_Limbic_TempPole_2,0.647058824,7Networks_LH_Limbic_TempPole_1,0.871148459,Left Limbic,0.901960784,Left Limbic A,0.901960784,Temporal,
308,14157160,lh__fusiform__71,Left,-29,-66,-14,lh_fusiform,1,Fusiform_L,0.829787234,Occipital Fusiform Gyrus_Left,0.925531915,Left_OFuG,0.710106383,L_A37mv,0.962765957,L_VVC_ROI,0.550531915,7Networks_LH_Vis_2,0.978723404,7Networks_LH_Vis_5,0.542553191,Left Visual,1.0,Left Visual Central (Visual A),1.0,Temporal,
309,4419366,lh__fusiform__72,Left,-34,-40,-23,lh_fusiform,1,Fusiform_L,0.969026549,"Temporal Fusiform Cortex, posterior division_Left",0.995575221,Left_FuG,0.920353982,L_A37lv,0.597345133,L_TF_ROI,0.433628319,7Networks_LH_DorsAttn_Post_1,0.995575221,7Networks_LH_Vis_1,0.995575221,Left Visual,0.991150442,Left Dorsal Attention A,0.995575221,Temporal,
310,2421308,lh__fusiform__73,Left,-41,-50,-15,lh_fusiform,1,Fusiform_L,0.725888325,Temporal Occipital Fusiform Cortex_Left,0.487309645,Left_FuG,0.553299492,L_A37lv,0.979695431,L_FFC_ROI,0.527918782,7Networks_LH_DorsAttn_Post_1,0.954314721,7Networks_LH_DorsAttn_Post_1,0.52284264,Left Dorsal Attention,0.949238579,Left Dorsal Attention A,0.954314721,Temporal,
311,12302915,lh__fusiform__74,Left,-37,-12,-33,lh_fusiform,1,Fusiform_L,0.535603715,"Temporal Fusiform Cortex, posterior division_Left",0.609907121,Left_FuG,0.60371517,L_A20rv,0.93498452,L_TF_ROI,1.0,7Networks_LH_Limbic_TempPole_2,0.786377709,7Networks_LH_Limbic_TempPole_5,0.671826625,Left Limbic,0.860681115,Left Limbic A,0.860681115,Temporal,
312,8959233,lh__fusiform__75,Left,-30,-6,-44,lh_fusiform,1,Temporal_Inf_L,0.456057007,"Temporal Fusiform Cortex, anterior division_Left",0.96912114,Left_ITG,0.534441805,L_A20rv,0.983372922,L_TGv_ROI,0.786223278,7Networks_LH_Limbic_TempPole_1,1.0,7Networks_LH_Limbic_TempPole_1,1.0,Left Limbic,1.0,Left Limbic A,1.0,Temporal,
313,2858619,lh__fusiform__76,Left,-41,-43,-19,lh_fusiform,1,Temporal_Inf_L,0.51,"Temporal Fusiform Cortex, posterior division_Left",0.7,Left_FuG,0.68,L_A37lv,0.94,L_FFC_ROI,0.785,7Networks_LH_DorsAttn_Post_1,0.975,7Networks_LH_DorsAttn_Post_1,0.895,Left Dorsal Attention,0.685,Left Dorsal Attention A,0.97,Temporal,
314,13748723,lh__fusiform__77,Left,-34,-32,-26,lh_fusiform,1,Fusiform_L,0.986046512,"Temporal Fusiform Cortex, posterior division_Left",1.0,Left_FuG,0.976744186,L_A20rv,0.530232558,L_TF_ROI,0.241860465,7Networks_LH_DorsAttn_Post_1,0.948837209,7Networks_LH_Vis_1,0.930232558,Left Limbic,0.586046512,Left Limbic A,0.460465116,Temporal,
315,10553587,lh__fusiform__78,Left,-30,-44,-19,lh_fusiform,1,Fusiform_L,0.99122807,Temporal Occipital Fusiform Cortex_Left,0.543859649,Left_FuG,0.807017544,L_A37mv,0.859649123,L_VVC_ROI,1.0,7Networks_LH_DorsAttn_Post_1,0.964912281,7Networks_LH_Vis_1,0.973684211,Left Visual,1.0,Left Dorsal Attention A,0.605263158,Temporal,
316,904277,lh__fusiform__79,Left,-31,-42,-21,lh_fusiform,1,Fusiform_L,0.961904762,"Temporal Fusiform Cortex, posterior division_Left",0.942857143,Left_FuG,0.8,L_A37mv,0.542857143,L_VVC_ROI,1.0,7Networks_LH_DorsAttn_Post_1,1.0,7Networks_LH_Vis_1,1.0,Left Visual,1.0,Left Dorsal Attention A,1.0,Temporal,
317,6813265,lh__inferiorparietal__1,Left,-43,-69,25,lh_inferiorparietal,1,Occipital_Mid_L,0.472527473,"Lateral Occipital Cortex, superior division_Left",0.835164835,Left_AnG,0.373626374,L_A39rv,0.912087912,L_PGi_ROI,1.0,7Networks_LH_Default_Par_2,0.549450549,7Networks_LH_Default_Par_3,0.516483516,Left Default,0.802197802,Left Default A,0.725274725,Parietal,
318,14771708,lh__inferiorparietal__2,Left,-43,-55,53,lh_inferiorparietal,1,Parietal_Inf_L,1.0,Angular Gyrus_Left,0.825,Left_AnG,0.908333333,L_A39rd,0.925,L_PFm_ROI,0.983333333,7Networks_LH_Cont_Par_2,0.891666667,7Networks_LH_Cont_Par_5,0.891666667,Left Control,1.0,Left Control B,1.0,Parietal,
